datetime,count
2011-04-23 06:00:00,13.94
2011-04-23 07:00:00,54.06
2011-04-23 08:00:00,47.66
2011-04-23 09:00:00,66.13
2011-04-23 10:00:00,115.54
2011-04-23 11:00:00,104.94
2011-04-23 12:00:00,175.62
2011-04-23 13:00:00,180.87
2011-04-23 14:00:00,228.86
2011-04-23 15:00:00,242.53
2011-04-23 16:00:00,251.35
2011-04-23 17:00:00,292.8
2011-04-23 18:00:00,243.32
2011-04-23 19:00:00,179.72
2011-04-23 20:00:00,128.05
2011-04-23 21:00:00,111.48
2011-04-23 22:00:00,100.95
2011-04-23 23:00:00,76.66
2011-04-24 00:00:00,47.04
2011-04-24 01:00:00,39.31
2011-04-24 02:00:00,33.79
2011-04-24 03:00:00,30.3
2011-04-24 04:00:00,9.84
2011-04-24 05:00:00,10.43
2011-04-24 06:00:00,22.51
2011-04-24 07:00:00,107.82
2011-04-24 08:00:00,138.94
2011-04-24 09:00:00,156.89
2011-04-24 10:00:00,246.4
2011-04-24 11:00:00,306.87
2011-04-24 12:00:00,327.3
2011-04-24 13:00:00,326.02
2011-04-24 14:00:00,320.15
2011-04-24 15:00:00,320.93
2011-04-24 16:00:00,341.46
2011-04-24 17:00:00,330.52
2011-04-24 18:00:00,295.08
2011-04-24 19:00:00,181.4
2011-04-24 20:00:00,147.06
2011-04-24 21:00:00,86.87
2011-04-24 22:00:00,70.56
2011-04-24 23:00:00,63.38
2011-04-25 00:00:00,22.53
2011-04-25 01:00:00,13.53
2011-04-25 02:00:00,9.48
2011-04-25 03:00:00,4.63
2011-04-25 04:00:00,4.7
2011-04-25 05:00:00,14.72
2011-04-25 06:00:00,48.95
2011-04-25 07:00:00,191.7
2011-04-25 08:00:00,307.2
2011-04-25 09:00:00,170.03
2011-04-25 10:00:00,128.23
2011-04-25 11:00:00,137.31
2011-04-25 12:00:00,145.43
2011-04-25 13:00:00,156.96
2011-04-25 14:00:00,160.07
2011-04-25 15:00:00,163.57
2011-04-25 16:00:00,219.29
2011-04-25 17:00:00,386.15
2011-04-25 18:00:00,372.92
2011-04-25 19:00:00,258.11
2011-04-25 20:00:00,172.96
2011-04-25 21:00:00,149.69
2011-04-25 22:00:00,106.54
2011-04-25 23:00:00,68.15
2011-04-26 00:00:00,34.06
2011-04-26 01:00:00,12.83
2011-04-26 02:00:00,8.37
2011-04-26 03:00:00,4.85
2011-04-26 04:00:00,5.05
2011-04-26 05:00:00,10.45
2011-04-26 06:00:00,52.66
2011-04-26 07:00:00,200.46
2011-04-26 08:00:00,306.47
2011-04-26 09:00:00,168.04
2011-04-26 10:00:00,123.63
2011-04-26 11:00:00,136.83
2011-04-26 12:00:00,152.92
2011-04-26 13:00:00,155.7
2011-04-26 14:00:00,156.79
2011-04-26 15:00:00,155.51
2011-04-26 16:00:00,220.75
2011-04-26 17:00:00,372.92
2011-04-26 18:00:00,366.1
2011-04-26 19:00:00,235.25
2011-04-26 20:00:00,164.85
2011-04-26 21:00:00,142.01
2011-04-26 22:00:00,110.66
2011-04-26 23:00:00,65.85
2011-04-27 00:00:00,30.43
2011-04-27 01:00:00,13.22
2011-04-27 02:00:00,9.22
2011-04-27 03:00:00,4.86
2011-04-27 04:00:00,4.84
2011-04-27 05:00:00,10.09
2011-04-27 06:00:00,50.95
2011-04-27 07:00:00,193.34
2011-04-27 08:00:00,303.84
2011-04-27 09:00:00,144.86
2011-04-27 10:00:00,107.33
2011-04-27 11:00:00,110.84
2011-04-27 12:00:00,128.11
2011-04-27 13:00:00,126.93
2011-04-27 14:00:00,135.89
2011-04-27 15:00:00,149.98
2011-04-27 16:00:00,213.23
2011-04-27 17:00:00,224.38
2011-04-27 18:00:00,220.01
2011-04-27 19:00:00,224.64
2011-04-27 20:00:00,151.03
2011-04-27 21:00:00,118.75
2011-04-27 22:00:00,93.74
2011-04-27 23:00:00,64.04
2011-04-28 00:00:00,38.48
2011-04-28 01:00:00,16.97
2011-04-28 02:00:00,7.78
2011-04-28 03:00:00,6.1
2011-04-28 04:00:00,5.88
2011-04-28 05:00:00,10.38
2011-04-28 06:00:00,56.36
2011-04-28 07:00:00,188.51
2011-04-28 08:00:00,333.5
2011-04-28 09:00:00,138.49
2011-04-28 10:00:00,107.93
2011-04-28 11:00:00,104.7
2011-04-28 12:00:00,131.71
2011-04-28 13:00:00,104.35
2011-04-28 14:00:00,109.68
2011-04-28 15:00:00,146.07
2011-04-28 16:00:00,177.53
2011-04-28 17:00:00,338.19
2011-04-28 18:00:00,329.16
2011-04-28 19:00:00,239.05
2011-04-28 20:00:00,181.55
2011-04-28 21:00:00,137.97
2011-04-28 22:00:00,107.51
2011-04-28 23:00:00,82.82
2011-04-29 00:00:00,47.52
2011-04-29 01:00:00,25.62
2011-04-29 02:00:00,17.52
2011-04-29 03:00:00,7.12
2011-04-29 04:00:00,6.22
2011-04-29 05:00:00,14.85
2011-04-29 06:00:00,52.73
2011-04-29 07:00:00,202.94
2011-04-29 08:00:00,332.34
2011-04-29 09:00:00,187.32
2011-04-29 10:00:00,151.36
2011-04-29 11:00:00,169.46
2011-04-29 12:00:00,192.65
2011-04-29 13:00:00,191.43
2011-04-29 14:00:00,198.2
2011-04-29 15:00:00,187.56
2011-04-29 16:00:00,213.13
2011-04-29 17:00:00,320.47
2011-04-29 18:00:00,319.68
2011-04-29 19:00:00,208.63
2011-04-29 20:00:00,146.75
2011-04-29 21:00:00,123.53
2011-04-29 22:00:00,87.72
2011-04-29 23:00:00,63.69
2011-04-30 00:00:00,41.14
2011-04-30 01:00:00,31.58
2011-04-30 02:00:00,27.88
2011-04-30 03:00:00,24.46
2011-04-30 04:00:00,5.85
2011-04-30 05:00:00,5.56
2011-04-30 06:00:00,16.25
2011-04-30 07:00:00,34.35
2011-04-30 08:00:00,66.86
2011-04-30 09:00:00,165.54
2011-04-30 10:00:00,243.45
2011-04-30 11:00:00,279.0
2011-04-30 12:00:00,290.05
2011-04-30 13:00:00,300.27
2011-04-30 14:00:00,292.36
2011-04-30 15:00:00,299.87
2011-04-30 16:00:00,299.82
2011-04-30 17:00:00,316.62
2011-04-30 18:00:00,296.48
2011-04-30 19:00:00,225.02
2011-04-30 20:00:00,137.58
2011-04-30 21:00:00,103.5
2011-04-30 22:00:00,79.73
2011-04-30 23:00:00,57.15
2011-05-20 00:00:00,37.3
2011-05-20 01:00:00,26.33
2011-05-20 02:00:00,14.16
2011-05-20 03:00:00,5.27
2011-05-20 04:00:00,5.39
2011-05-20 05:00:00,21.91
2011-05-20 06:00:00,96.03
2011-05-20 07:00:00,267.18
2011-05-20 08:00:00,470.11
2011-05-20 09:00:00,209.49
2011-05-20 10:00:00,164.83
2011-05-20 11:00:00,177.02
2011-05-20 12:00:00,224.97
2011-05-20 13:00:00,214.21
2011-05-20 14:00:00,232.34
2011-05-20 15:00:00,229.36
2011-05-20 16:00:00,357.83
2011-05-20 17:00:00,460.96
2011-05-20 18:00:00,477.78
2011-05-20 19:00:00,318.34
2011-05-20 20:00:00,229.06
2011-05-20 21:00:00,169.3
2011-05-20 22:00:00,125.61
2011-05-20 23:00:00,108.0
2011-05-21 00:00:00,102.03
2011-05-21 01:00:00,80.24
2011-05-21 02:00:00,61.06
2011-05-21 03:00:00,28.93
2011-05-21 04:00:00,6.71
2011-05-21 05:00:00,8.2
2011-05-21 06:00:00,24.25
2011-05-21 07:00:00,51.51
2011-05-21 08:00:00,122.33
2011-05-21 09:00:00,201.67
2011-05-21 10:00:00,270.22
2011-05-21 11:00:00,375.17
2011-05-21 12:00:00,391.99
2011-05-21 13:00:00,393.13
2011-05-21 14:00:00,391.93
2011-05-21 15:00:00,397.44
2011-05-21 16:00:00,416.6
2011-05-21 17:00:00,395.17
2011-05-21 18:00:00,360.75
2011-05-21 19:00:00,297.37
2011-05-21 20:00:00,228.32
2011-05-21 21:00:00,193.93
2011-05-21 22:00:00,138.24
2011-05-21 23:00:00,116.26
2011-05-22 00:00:00,111.46
2011-05-22 01:00:00,84.28
2011-05-22 02:00:00,67.19
2011-05-22 03:00:00,31.8
2011-05-22 04:00:00,11.1
2011-05-22 05:00:00,11.6
2011-05-22 06:00:00,15.84
2011-05-22 07:00:00,48.94
2011-05-22 08:00:00,84.15
2011-05-22 09:00:00,166.56
2011-05-22 10:00:00,271.15
2011-05-22 11:00:00,373.37
2011-05-22 12:00:00,387.7
2011-05-22 13:00:00,382.57
2011-05-22 14:00:00,346.78
2011-05-22 15:00:00,384.58
2011-05-22 16:00:00,386.81
2011-05-22 17:00:00,368.24
2011-05-22 18:00:00,333.21
2011-05-22 19:00:00,292.79
2011-05-22 20:00:00,234.9
2011-05-22 21:00:00,170.94
2011-05-22 22:00:00,126.01
2011-05-22 23:00:00,85.35
2011-05-23 00:00:00,31.86
2011-05-23 01:00:00,14.24
2011-05-23 02:00:00,8.78
2011-05-23 03:00:00,5.17
2011-05-23 04:00:00,5.71
2011-05-23 05:00:00,18.96
2011-05-23 06:00:00,92.14
2011-05-23 07:00:00,275.64
2011-05-23 08:00:00,406.38
2011-05-23 09:00:00,204.93
2011-05-23 10:00:00,112.7
2011-05-23 11:00:00,149.82
2011-05-23 12:00:00,189.63
2011-05-23 13:00:00,191.2
2011-05-23 14:00:00,166.16
2011-05-23 15:00:00,166.45
2011-05-23 16:00:00,290.26
2011-05-23 17:00:00,456.59
2011-05-23 18:00:00,481.12
2011-05-23 19:00:00,358.17
2011-05-23 20:00:00,217.69
2011-05-23 21:00:00,118.84
2011-05-23 22:00:00,124.36
2011-05-23 23:00:00,73.59
2011-05-24 00:00:00,26.48
2011-05-24 01:00:00,12.07
2011-05-24 02:00:00,10.26
2011-05-24 03:00:00,5.19
2011-05-24 04:00:00,5.52
2011-05-24 05:00:00,18.29
2011-05-24 06:00:00,94.23
2011-05-24 07:00:00,170.75
2011-05-24 08:00:00,263.77
2011-05-24 09:00:00,213.54
2011-05-24 10:00:00,121.21
2011-05-24 11:00:00,149.48
2011-05-24 12:00:00,186.22
2011-05-24 13:00:00,189.26
2011-05-24 14:00:00,166.35
2011-05-24 15:00:00,182.02
2011-05-24 16:00:00,298.15
2011-05-24 17:00:00,487.81
2011-05-24 18:00:00,496.51
2011-05-24 19:00:00,340.49
2011-05-24 20:00:00,261.44
2011-05-24 21:00:00,202.1
2011-05-24 22:00:00,86.7
2011-05-24 23:00:00,82.91
2011-05-25 00:00:00,31.32
2011-05-25 01:00:00,14.46
2011-05-25 02:00:00,9.43
2011-05-25 03:00:00,4.74
2011-05-25 04:00:00,4.99
2011-05-25 05:00:00,21.46
2011-05-25 06:00:00,92.58
2011-05-25 07:00:00,311.72
2011-05-25 08:00:00,454.7
2011-05-25 09:00:00,210.2
2011-05-25 10:00:00,126.48
2011-05-25 11:00:00,155.52
2011-05-25 12:00:00,194.11
2011-05-25 13:00:00,192.65
2011-05-25 14:00:00,168.13
2011-05-25 15:00:00,164.61
2011-05-25 16:00:00,293.72
2011-05-25 17:00:00,516.0
2011-05-25 18:00:00,516.58
2011-05-25 19:00:00,369.82
2011-05-25 20:00:00,281.26
2011-05-25 21:00:00,201.95
2011-05-25 22:00:00,158.97
2011-05-25 23:00:00,89.07
2011-05-26 00:00:00,61.06
2011-05-26 01:00:00,21.77
2011-05-26 02:00:00,10.05
2011-05-26 03:00:00,5.15
2011-05-26 04:00:00,5.82
2011-05-26 05:00:00,19.84
2011-05-26 06:00:00,89.54
2011-05-26 07:00:00,272.44
2011-05-26 08:00:00,443.53
2011-05-26 09:00:00,209.46
2011-05-26 10:00:00,119.41
2011-05-26 11:00:00,150.8
2011-05-26 12:00:00,185.72
2011-05-26 13:00:00,168.76
2011-05-26 14:00:00,161.38
2011-05-26 15:00:00,162.81
2011-05-26 16:00:00,265.95
2011-05-26 17:00:00,487.48
2011-05-26 18:00:00,462.3
2011-05-26 19:00:00,334.53
2011-05-26 20:00:00,268.41
2011-05-26 21:00:00,202.84
2011-05-26 22:00:00,157.29
2011-05-26 23:00:00,115.34
2011-05-27 00:00:00,61.01
2011-05-27 01:00:00,27.94
2011-05-27 02:00:00,19.4
2011-05-27 03:00:00,5.25
2011-05-27 04:00:00,5.33
2011-05-27 05:00:00,23.41
2011-05-27 06:00:00,102.45
2011-05-27 07:00:00,268.57
2011-05-27 08:00:00,461.04
2011-05-27 09:00:00,212.99
2011-05-27 10:00:00,165.25
2011-05-27 11:00:00,169.11
2011-05-27 12:00:00,216.88
2011-05-27 13:00:00,223.32
2011-05-27 14:00:00,219.66
2011-05-27 15:00:00,219.16
2011-05-27 16:00:00,330.41
2011-05-27 17:00:00,515.66
2011-05-27 18:00:00,445.95
2011-05-27 19:00:00,299.92
2011-05-27 20:00:00,228.54
2011-05-27 21:00:00,147.92
2011-05-27 22:00:00,137.69
2011-05-27 23:00:00,112.21
2011-05-28 00:00:00,106.08
2011-05-28 01:00:00,86.97
2011-05-28 02:00:00,62.68
2011-05-28 03:00:00,27.96
2011-05-28 04:00:00,10.61
2011-05-28 05:00:00,12.6
2011-05-28 06:00:00,29.73
2011-05-28 07:00:00,47.01
2011-05-28 08:00:00,109.95
2011-05-28 09:00:00,198.47
2011-05-28 10:00:00,271.84
2011-05-28 11:00:00,370.98
2011-05-28 12:00:00,371.2
2011-05-28 13:00:00,393.15
2011-05-28 14:00:00,374.36
2011-05-28 15:00:00,389.01
2011-05-28 16:00:00,410.39
2011-05-28 17:00:00,407.83
2011-05-28 18:00:00,321.51
2011-05-28 19:00:00,285.88
2011-05-28 20:00:00,269.1
2011-05-28 21:00:00,198.4
2011-05-28 22:00:00,171.1
2011-05-28 23:00:00,138.27
2011-05-29 00:00:00,116.23
2011-05-29 01:00:00,88.71
2011-05-29 02:00:00,69.63
2011-05-29 03:00:00,29.78
2011-05-29 04:00:00,13.53
2011-05-29 05:00:00,15.74
2011-05-29 06:00:00,17.14
2011-05-29 07:00:00,41.31
2011-05-29 08:00:00,81.94
2011-05-29 09:00:00,127.59
2011-05-29 10:00:00,251.99
2011-05-29 11:00:00,288.29
2011-05-29 12:00:00,362.56
2011-05-29 13:00:00,393.09
2011-05-29 14:00:00,377.08
2011-05-29 15:00:00,372.46
2011-05-29 16:00:00,368.98
2011-05-29 17:00:00,361.32
2011-05-29 18:00:00,288.47
2011-05-29 19:00:00,292.4
2011-05-29 20:00:00,233.29
2011-05-29 21:00:00,159.43
2011-05-29 22:00:00,124.18
2011-05-29 23:00:00,103.47
2011-05-30 00:00:00,98.43
2011-05-30 01:00:00,81.74
2011-05-30 02:00:00,43.88
2011-05-30 03:00:00,15.64
2011-05-30 04:00:00,11.8
2011-05-30 05:00:00,10.76
2011-05-30 06:00:00,58.05
2011-05-30 07:00:00,96.45
2011-05-30 08:00:00,169.42
2011-05-30 09:00:00,213.04
2011-05-30 10:00:00,272.35
2011-05-30 11:00:00,359.42
2011-05-30 12:00:00,371.33
2011-05-30 13:00:00,376.59
2011-05-30 14:00:00,373.33
2011-05-30 15:00:00,354.87
2011-05-30 16:00:00,328.26
2011-05-30 17:00:00,451.24
2011-05-30 18:00:00,424.85
2011-05-30 19:00:00,315.77
2011-05-30 20:00:00,265.11
2011-05-30 21:00:00,342.08
2011-05-30 22:00:00,239.92
2011-05-30 23:00:00,102.23
2011-05-31 00:00:00,41.55
2011-05-31 01:00:00,21.18
2011-05-31 02:00:00,10.66
2011-05-31 03:00:00,5.13
2011-05-31 04:00:00,5.87
2011-05-31 05:00:00,21.07
2011-05-31 06:00:00,109.63
2011-05-31 07:00:00,307.08
2011-05-31 08:00:00,462.94
2011-05-31 09:00:00,196.18
2011-05-31 10:00:00,126.05
2011-05-31 11:00:00,137.34
2011-05-31 12:00:00,155.73
2011-05-31 13:00:00,155.98
2011-05-31 14:00:00,149.0
2011-05-31 15:00:00,147.75
2011-05-31 16:00:00,247.05
2011-05-31 17:00:00,516.05
2011-05-31 18:00:00,514.55
2011-05-31 19:00:00,356.77
2011-05-31 20:00:00,265.26
2011-05-31 21:00:00,210.58
2011-05-31 22:00:00,148.7
2011-05-31 23:00:00,84.67
2011-06-20 00:00:00,38.69
2011-06-20 01:00:00,15.47
2011-06-20 02:00:00,8.99
2011-06-20 03:00:00,5.39
2011-06-20 04:00:00,5.42
2011-06-20 05:00:00,21.21
2011-06-20 06:00:00,95.85
2011-06-20 07:00:00,165.33
2011-06-20 08:00:00,260.03
2011-06-20 09:00:00,215.84
2011-06-20 10:00:00,114.61
2011-06-20 11:00:00,136.65
2011-06-20 12:00:00,176.85
2011-06-20 13:00:00,184.36
2011-06-20 14:00:00,176.95
2011-06-20 15:00:00,179.12
2011-06-20 16:00:00,294.44
2011-06-20 17:00:00,531.41
2011-06-20 18:00:00,530.93
2011-06-20 19:00:00,361.66
2011-06-20 20:00:00,279.69
2011-06-20 21:00:00,200.81
2011-06-20 22:00:00,136.22
2011-06-20 23:00:00,82.44
2011-06-21 00:00:00,34.39
2011-06-21 01:00:00,14.44
2011-06-21 02:00:00,8.46
2011-06-21 03:00:00,5.42
2011-06-21 04:00:00,5.78
2011-06-21 05:00:00,21.39
2011-06-21 06:00:00,120.87
2011-06-21 07:00:00,295.14
2011-06-21 08:00:00,451.73
2011-06-21 09:00:00,206.4
2011-06-21 10:00:00,122.73
2011-06-21 11:00:00,130.75
2011-06-21 12:00:00,171.5
2011-06-21 13:00:00,172.41
2011-06-21 14:00:00,165.09
2011-06-21 15:00:00,167.15
2011-06-21 16:00:00,277.55
2011-06-21 17:00:00,541.77
2011-06-21 18:00:00,503.76
2011-06-21 19:00:00,338.42
2011-06-21 20:00:00,260.74
2011-06-21 21:00:00,226.68
2011-06-21 22:00:00,156.07
2011-06-21 23:00:00,81.66
2011-06-22 00:00:00,41.18
2011-06-22 01:00:00,20.47
2011-06-22 02:00:00,10.41
2011-06-22 03:00:00,5.2
2011-06-22 04:00:00,6.17
2011-06-22 05:00:00,22.11
2011-06-22 06:00:00,112.54
2011-06-22 07:00:00,316.87
2011-06-22 08:00:00,452.51
2011-06-22 09:00:00,199.78
2011-06-22 10:00:00,126.34
2011-06-22 11:00:00,141.07
2011-06-22 12:00:00,164.5
2011-06-22 13:00:00,154.31
2011-06-22 14:00:00,158.46
2011-06-22 15:00:00,150.71
2011-06-22 16:00:00,265.77
2011-06-22 17:00:00,533.7
2011-06-22 18:00:00,515.73
2011-06-22 19:00:00,349.6
2011-06-22 20:00:00,266.22
2011-06-22 21:00:00,221.34
2011-06-22 22:00:00,160.68
2011-06-22 23:00:00,101.16
2011-06-23 00:00:00,49.51
2011-06-23 01:00:00,21.99
2011-06-23 02:00:00,9.52
2011-06-23 03:00:00,5.1
2011-06-23 04:00:00,6.75
2011-06-23 05:00:00,24.04
2011-06-23 06:00:00,121.23
2011-06-23 07:00:00,316.78
2011-06-23 08:00:00,432.01
2011-06-23 09:00:00,211.29
2011-06-23 10:00:00,128.47
2011-06-23 11:00:00,142.14
2011-06-23 12:00:00,173.14
2011-06-23 13:00:00,179.4
2011-06-23 14:00:00,162.95
2011-06-23 15:00:00,168.44
2011-06-23 16:00:00,287.29
2011-06-23 17:00:00,490.56
2011-06-23 18:00:00,469.41
2011-06-23 19:00:00,334.95
2011-06-23 20:00:00,279.06
2011-06-23 21:00:00,222.37
2011-06-23 22:00:00,153.58
2011-06-23 23:00:00,118.89
2011-06-24 00:00:00,58.37
2011-06-24 01:00:00,24.75
2011-06-24 02:00:00,16.39
2011-06-24 03:00:00,5.78
2011-06-24 04:00:00,6.37
2011-06-24 05:00:00,22.28
2011-06-24 06:00:00,102.21
2011-06-24 07:00:00,265.72
2011-06-24 08:00:00,460.57
2011-06-24 09:00:00,218.15
2011-06-24 10:00:00,160.1
2011-06-24 11:00:00,167.28
2011-06-24 12:00:00,212.22
2011-06-24 13:00:00,215.21
2011-06-24 14:00:00,218.67
2011-06-24 15:00:00,198.89
2011-06-24 16:00:00,348.05
2011-06-24 17:00:00,546.8
2011-06-24 18:00:00,478.35
2011-06-24 19:00:00,356.87
2011-06-24 20:00:00,274.27
2011-06-24 21:00:00,234.96
2011-06-24 22:00:00,196.09
2011-06-24 23:00:00,148.93
2011-06-25 00:00:00,119.26
2011-06-25 01:00:00,84.36
2011-06-25 02:00:00,62.93
2011-06-25 03:00:00,30.22
2011-06-25 04:00:00,14.07
2011-06-25 05:00:00,15.99
2011-06-25 06:00:00,37.8
2011-06-25 07:00:00,60.14
2011-06-25 08:00:00,152.98
2011-06-25 09:00:00,214.73
2011-06-25 10:00:00,293.15
2011-06-25 11:00:00,384.81
2011-06-25 12:00:00,416.74
2011-06-25 13:00:00,417.79
2011-06-25 14:00:00,422.83
2011-06-25 15:00:00,404.54
2011-06-25 16:00:00,425.2
2011-06-25 17:00:00,423.65
2011-06-25 18:00:00,390.0
2011-06-25 19:00:00,327.91
2011-06-25 20:00:00,273.98
2011-06-25 21:00:00,231.39
2011-06-25 22:00:00,200.34
2011-06-25 23:00:00,143.68
2011-06-26 00:00:00,109.38
2011-06-26 01:00:00,88.71
2011-06-26 02:00:00,75.7
2011-06-26 03:00:00,36.64
2011-06-26 04:00:00,17.43
2011-06-26 05:00:00,17.38
2011-06-26 06:00:00,33.8
2011-06-26 07:00:00,55.48
2011-06-26 08:00:00,98.46
2011-06-26 09:00:00,175.0
2011-06-26 10:00:00,292.8
2011-06-26 11:00:00,384.96
2011-06-26 12:00:00,405.3
2011-06-26 13:00:00,400.91
2011-06-26 14:00:00,397.38
2011-06-26 15:00:00,396.83
2011-06-26 16:00:00,413.35
2011-06-26 17:00:00,391.37
2011-06-26 18:00:00,372.55
2011-06-26 19:00:00,317.25
2011-06-26 20:00:00,246.69
2011-06-26 21:00:00,204.69
2011-06-26 22:00:00,188.44
2011-06-26 23:00:00,108.02
2011-06-27 00:00:00,39.15
2011-06-27 01:00:00,15.88
2011-06-27 02:00:00,11.54
2011-06-27 03:00:00,5.67
2011-06-27 04:00:00,6.37
2011-06-27 05:00:00,22.49
2011-06-27 06:00:00,111.83
2011-06-27 07:00:00,313.37
2011-06-27 08:00:00,419.0
2011-06-27 09:00:00,207.45
2011-06-27 10:00:00,119.69
2011-06-27 11:00:00,158.74
2011-06-27 12:00:00,193.14
2011-06-27 13:00:00,179.56
2011-06-27 14:00:00,171.26
2011-06-27 15:00:00,168.18
2011-06-27 16:00:00,288.51
2011-06-27 17:00:00,556.13
2011-06-27 18:00:00,516.46
2011-06-27 19:00:00,372.28
2011-06-27 20:00:00,292.2
2011-06-27 21:00:00,206.49
2011-06-27 22:00:00,142.34
2011-06-27 23:00:00,79.48
2011-06-28 00:00:00,36.24
2011-06-28 01:00:00,20.5
2011-06-28 02:00:00,10.47
2011-06-28 03:00:00,5.35
2011-06-28 04:00:00,6.01
2011-06-28 05:00:00,21.81
2011-06-28 06:00:00,116.16
2011-06-28 07:00:00,318.43
2011-06-28 08:00:00,448.6
2011-06-28 09:00:00,206.22
2011-06-28 10:00:00,124.78
2011-06-28 11:00:00,142.17
2011-06-28 12:00:00,165.24
2011-06-28 13:00:00,165.59
2011-06-28 14:00:00,151.4
2011-06-28 15:00:00,150.62
2011-06-28 16:00:00,254.15
2011-06-28 17:00:00,458.62
2011-06-28 18:00:00,452.79
2011-06-28 19:00:00,331.38
2011-06-28 20:00:00,272.9
2011-06-28 21:00:00,221.48
2011-06-28 22:00:00,149.07
2011-06-28 23:00:00,89.53
2011-06-29 00:00:00,39.21
2011-06-29 01:00:00,20.59
2011-06-29 02:00:00,8.89
2011-06-29 03:00:00,5.74
2011-06-29 04:00:00,6.27
2011-06-29 05:00:00,24.77
2011-06-29 06:00:00,112.92
2011-06-29 07:00:00,317.71
2011-06-29 08:00:00,463.63
2011-06-29 09:00:00,211.14
2011-06-29 10:00:00,122.6
2011-06-29 11:00:00,143.61
2011-06-29 12:00:00,191.12
2011-06-29 13:00:00,185.13
2011-06-29 14:00:00,169.13
2011-06-29 15:00:00,174.31
2011-06-29 16:00:00,292.17
2011-06-29 17:00:00,558.89
2011-06-29 18:00:00,531.44
2011-06-29 19:00:00,338.01
2011-06-29 20:00:00,277.73
2011-06-29 21:00:00,235.8
2011-06-29 22:00:00,169.72
2011-06-29 23:00:00,100.85
2011-06-30 00:00:00,50.9
2011-06-30 01:00:00,22.12
2011-06-30 02:00:00,9.02
2011-06-30 03:00:00,5.41
2011-06-30 04:00:00,6.03
2011-06-30 05:00:00,25.9
2011-06-30 06:00:00,115.82
2011-06-30 07:00:00,326.3
2011-06-30 08:00:00,458.12
2011-06-30 09:00:00,215.46
2011-06-30 10:00:00,123.98
2011-06-30 11:00:00,146.77
2011-06-30 12:00:00,191.16
2011-06-30 13:00:00,191.9
2011-06-30 14:00:00,170.52
2011-06-30 15:00:00,175.14
2011-06-30 16:00:00,293.83
2011-06-30 17:00:00,560.03
2011-06-30 18:00:00,540.76
2011-06-30 19:00:00,368.0
2011-06-30 20:00:00,286.05
2011-06-30 21:00:00,233.56
2011-06-30 22:00:00,170.61
2011-06-30 23:00:00,125.14
2011-07-20 00:00:00,43.2
2011-07-20 01:00:00,20.18
2011-07-20 02:00:00,7.9
2011-07-20 03:00:00,5.82
2011-07-20 04:00:00,6.33
2011-07-20 05:00:00,22.81
2011-07-20 06:00:00,121.59
2011-07-20 07:00:00,315.72
2011-07-20 08:00:00,448.07
2011-07-20 09:00:00,205.08
2011-07-20 10:00:00,118.59
2011-07-20 11:00:00,136.41
2011-07-20 12:00:00,156.62
2011-07-20 13:00:00,155.11
2011-07-20 14:00:00,154.87
2011-07-20 15:00:00,149.73
2011-07-20 16:00:00,251.81
2011-07-20 17:00:00,487.23
2011-07-20 18:00:00,486.92
2011-07-20 19:00:00,350.58
2011-07-20 20:00:00,279.72
2011-07-20 21:00:00,224.01
2011-07-20 22:00:00,163.81
2011-07-20 23:00:00,110.95
2011-07-21 00:00:00,50.51
2011-07-21 01:00:00,19.79
2011-07-21 02:00:00,7.83
2011-07-21 03:00:00,5.17
2011-07-21 04:00:00,6.32
2011-07-21 05:00:00,21.17
2011-07-21 06:00:00,121.54
2011-07-21 07:00:00,310.11
2011-07-21 08:00:00,442.47
2011-07-21 09:00:00,204.55
2011-07-21 10:00:00,123.52
2011-07-21 11:00:00,129.43
2011-07-21 12:00:00,156.09
2011-07-21 13:00:00,154.34
2011-07-21 14:00:00,149.52
2011-07-21 15:00:00,150.97
2011-07-21 16:00:00,250.56
2011-07-21 17:00:00,452.16
2011-07-21 18:00:00,455.84
2011-07-21 19:00:00,349.89
2011-07-21 20:00:00,279.36
2011-07-21 21:00:00,223.78
2011-07-21 22:00:00,162.85
2011-07-21 23:00:00,119.42
2011-07-22 00:00:00,56.73
2011-07-22 01:00:00,29.64
2011-07-22 02:00:00,18.64
2011-07-22 03:00:00,5.68
2011-07-22 04:00:00,6.65
2011-07-22 05:00:00,20.97
2011-07-22 06:00:00,109.25
2011-07-22 07:00:00,265.38
2011-07-22 08:00:00,478.09
2011-07-22 09:00:00,217.03
2011-07-22 10:00:00,161.88
2011-07-22 11:00:00,171.45
2011-07-22 12:00:00,203.11
2011-07-22 13:00:00,203.73
2011-07-22 14:00:00,197.89
2011-07-22 15:00:00,192.69
2011-07-22 16:00:00,314.09
2011-07-22 17:00:00,466.83
2011-07-22 18:00:00,463.01
2011-07-22 19:00:00,338.04
2011-07-22 20:00:00,271.99
2011-07-22 21:00:00,217.38
2011-07-22 22:00:00,197.58
2011-07-22 23:00:00,142.99
2011-07-23 00:00:00,120.57
2011-07-23 01:00:00,84.18
2011-07-23 02:00:00,62.09
2011-07-23 03:00:00,29.28
2011-07-23 04:00:00,16.02
2011-07-23 05:00:00,15.51
2011-07-23 06:00:00,38.21
2011-07-23 07:00:00,63.85
2011-07-23 08:00:00,152.0
2011-07-23 09:00:00,224.3
2011-07-23 10:00:00,287.98
2011-07-23 11:00:00,337.92
2011-07-23 12:00:00,365.58
